Url,Facilities
https://www.booking.com/hotel/vn/ta-dung-may-farm.vi.html,"{'best_facilities': ['Quầy bar', 'Dịch vụ phòng', 'Chỗ đỗ xe miễn phí', 'Nhà hàng'], 'all_facilities': {'Phòng tắm': ['Phòng tắm riêng', 'Chậu rửa vệ sinh (bidet)', 'Khăn tắm', 'Dép', 'Máy sấy tóc', 'Vòi sen', 'Giấy vệ sinh', 'Đồ vệ sinh cá nhân miễn phí'], 'Phòng ngủ': ['Ra trải giường'], 'Ngoài trời': ['Sân vườn', 'Sân thượng / hiên', 'Khu vực ăn uống ngoài trời'], 'Nhà bếp': ['Máy pha Cà phê', 'Sản phẩm lau rửa', 'Ấm đun nước điện'], 'Tiện ích trong phòng': ['Giá treo quần áo', 'Ổ điện gần giường'], 'Vật nuôi': ['Vật nuôi được phép theo yêu cầu của khách. Không tính thêm phí.'], 'Đồ ăn & thức uống': ['Quầy bar', 'Quán cà phê (trong khuôn viên)', 'Nhà hàng', 'Rượu vang/sâm panh - Phụ phí', 'Bữa ăn tự chọn phù hợp với trẻ em', 'Bữa ăn trẻ em'], 'Internet': ['Không có truy cập internet.'], 'Chỗ đậu xe': ['Có chỗ đỗ xe riêng miễn phí tại chỗ (cần đặt chỗ trước).'], 'Dịch vụ': ['Dịch vụ phòng', 'Giặt khô - Phụ phí', 'Lễ tân 24 giờ'], 'Dịch vụ giải trí và gia đình': ['Trò chơi board game/giải đố'], 'Tổng quát': ['Tiện nghi ủi', 'Quạt máy', 'Điều hòa nhiệt độ'], 'Ngôn ngữ được sử dụng': ['Tiếng Việt']}}"
https://www.booking.com/hotel/vn/khach-san-hong-ngoc-dak-glong.vi.html,"{'best_facilities': ['Phòng không hút thuốc', 'WiFi miễn phí', 'Chỗ đỗ xe miễn phí', 'Phòng gia đình'], 'all_facilities': {'Phòng tắm': ['Phòng tắm riêng', 'Chậu rửa vệ sinh (bidet)', 'Khăn tắm', 'Dép', 'Máy sấy tóc', 'Vòi sen', 'Nhà vệ sinh', 'Giấy vệ sinh', 'Đồ vệ sinh cá nhân miễn phí'], 'Phòng ngủ': ['Tủ hoặc phòng để quần áo', 'Ra trải giường'], 'Ngoài trời': ['Bàn ghế ngoài trời'], 'Nhà bếp': ['Ấm đun nước điện', 'Tủ lạnh'], 'Tiện ích trong phòng': ['Giá treo quần áo'], 'Khu vực phòng khách': ['Bàn làm việc'], 'Truyền thông & Công nghệ': ['TV', 'TV màn hình phẳng'], 'Internet': ['Wi-fi có ở toàn bộ khách sạn và miễn phí.'], 'Chỗ đậu xe': ['Có chỗ đỗ xe riêng miễn phí tại chỗ (không cần đặt chỗ trước).'], 'Dịch vụ': ['Lễ tân 24 giờ'], 'Dịch vụ lễ tân': ['Có xuất hóa đơn'], 'An ninh': ['Báo động an ninh', 'Ổ khóa', 'Hệ thống CCTV trong khu vực chung', 'Bình chữa cháy', 'Hệ thống CCTV bên ngoài chỗ nghỉ', 'Bảo vệ 24/7', 'Thiết bị báo cháy'], 'Tổng quát': ['Khu vực cho phép hút thuốc', 'Sàn lát gạch/đá cẩm thạch', 'Điều hòa nhiệt độ', 'Quạt máy', 'Phòng không hút thuốc', 'Phòng cách âm', 'Phòng gia đình - Phụ phí', 'Thang máy'], 'Lối vào dành cho người khuyết tật': ['Các tầng trên đi lên bằng thang máy'], 'Ngôn ngữ được sử dụng': ['Tiếng Việt', 'Tiếng Anh']}}"
https://www.booking.com/hotel/vn/cai-gui-ta-dung.vi.html,"{'best_facilities': ['WiFi miễn phí', 'Quầy bar', 'Chỗ đỗ xe miễn phí', 'Bữa sáng', 'Nhà hàng', 'Dịch vụ phòng', 'Phòng không hút thuốc', 'Phòng gia đình'], 'all_facilities': {'Phòng tắm': ['Phòng tắm riêng', 'Khăn tắm/Bộ khăn trải giường (có thu phí)', 'Chậu rửa vệ sinh (bidet)', 'Khăn tắm', 'Dép', 'Máy sấy tóc', 'Vòi sen', 'Nhà vệ sinh', 'Giấy vệ sinh', 'Đồ vệ sinh cá nhân miễn phí'], 'Phòng ngủ': ['Tủ hoặc phòng để quần áo', 'Ra trải giường'], 'Tầm nhìn': ['Tầm nhìn ra khung cảnh', 'Nhìn ra hồ'], 'Ngoài trời': ['Sân vườn', 'Sân thượng / hiên', 'Ban công'], 'Nhà bếp': ['Bàn ăn', 'Ấm đun nước điện'], 'Tiện ích trong phòng': ['Giá treo quần áo'], 'Khu vực phòng khách': ['Bàn làm việc'], 'Đồ ăn & thức uống': ['Quầy bar', 'Nhà hàng'], 'Internet': ['Wi-fi có ở toàn bộ khách sạn và miễn phí.'], 'Chỗ đậu xe': ['Có chỗ đỗ xe riêng miễn phí tại chỗ (không cần đặt chỗ trước).'], 'Dịch vụ': ['Dịch vụ phòng', 'Lễ tân 24 giờ'], 'Tổng quát': ['Điều hòa nhiệt độ', 'Quạt máy', 'Cấm hút thuốc trong toàn bộ khuôn viên', 'Phòng không hút thuốc', 'Phòng gia đình'], 'Lối vào dành cho người khuyết tật': ['Hoàn toàn nằm ở tầng trệt'], 'Ngôn ngữ được sử dụng': ['Tiếng Việt', 'Tiếng Anh']}}"
https://www.booking.com/hotel/vn/khach-san-robin-gia-nghia.vi.html,"{'best_facilities': ['Quầy bar', 'Chỗ đỗ xe miễn phí', 'Bữa sáng', 'Nhà hàng', 'Dịch vụ phòng', 'Phòng không hút thuốc', 'Phòng gia đình'], 'all_facilities': {'Phòng tắm': ['Khăn tắm', 'Máy sấy tóc', 'Dép', 'Vòi sen', 'Nhà vệ sinh', 'Giấy vệ sinh', 'Đồ vệ sinh cá nhân miễn phí'], 'Phòng ngủ': ['Tủ hoặc phòng để quần áo', 'Ra trải giường'], 'Ngoài trời': ['Sân thượng / hiên'], 'Tiện ích trong phòng': ['Giá treo quần áo', 'Ổ điện gần giường'], 'Truyền thông & Công nghệ': ['TV', 'TV màn hình phẳng'], 'Đồ ăn & thức uống': ['Quầy bar', 'Minibar', 'Nhà hàng'], 'Internet': ['Không có truy cập internet.'], 'Chỗ đậu xe': ['Có chỗ đỗ xe công cộng miễn phí tại chỗ (cần đặt chỗ trước).'], 'Dịch vụ': ['Dịch vụ phòng', 'Dịch vụ báo thức', 'Lễ tân 24 giờ'], 'Tổng quát': ['Phòng không hút thuốc', 'Điều hòa nhiệt độ', 'Sàn lát gỗ', 'Phòng gia đình'], 'Ngôn ngữ được sử dụng': ['Tiếng Việt']}}"
https://www.booking.com/hotel/vn/star-hill-dak-nong-retreat.vi.html,"{'best_facilities': ['WiFi miễn phí', 'Quầy bar', 'Chỗ đỗ xe miễn phí', 'Bữa sáng', 'Dịch vụ phòng', 'Phòng không hút thuốc', 'Phòng gia đình', 'Xe đưa đón sân bay'], 'all_facilities': {'Chỗ đậu xe': ['Bãi đậu xe tiếp cận người khuyết tật', 'Dịch vụ đỗ xe cho khách'], 'Internet': ['Wi-fi có ở toàn bộ khách sạn và miễn phí.'], 'Nhà bếp': ['Bếp chung'], 'Tiện ích trong phòng': ['Giá treo quần áo'], 'Vật nuôi': ['Vật nuôi được phép theo yêu cầu của khách. Không tính thêm phí.'], 'Ngoài trời': ['Lò sưởi ngoài trời', 'Sân vườn', 'Tiện nghi BBQ - Phụ phí', 'Sân hiên phơi nắng', 'Bàn ghế ngoài trời', 'Sân thượng / hiên', 'Khu vực picnic'], 'Khu vực chung': ['Khu vực xem TV/sảnh chung'], 'Chăm sóc sức khỏe': ['Bồn tắm nóng/bể sục (Jacuzzi)', 'Ghế/ghế dài tắm nắng', 'Ô (dù) che nắng loại to', 'Phòng tắm không gian mở', 'Phòng tắm chung'], 'Đồ ăn & thức uống': ['Quầy bar', 'Quán cà phê (trong khuôn viên)', 'Dịch vụ phòng', 'Rượu vang/sâm panh - Phụ phí', 'Quầy bar (đồ ăn nhẹ)'], 'Hoạt động': ['Bữa tối theo chủ đề - Phụ phíNgoài khuôn viên', 'Tour/lớp về văn hóa địa phương - Phụ phí'], 'Ngoài trời & Tầm nhìn': ['Tầm nhìn ra khung cảnh'], 'Phương tiện đi lại': ['Xe đưa đón sân bay - Phụ phí', 'Dịch vụ đưa đón - Phụ phí'], 'Dịch vụ lễ tân': ['Giữ hành lí', 'Nhận/trả phòng riêng'], 'Dịch vụ lau dọn': ['Giặt ủi - Phụ phí', 'Dọn phòng hàng ngày - Phụ phí'], 'Dịch vụ cho doanh nhân': ['Tiện nghi tổ chức hội họp/tiệc - Phụ phí'], 'Các tiện nghi khác': ['Khu vực cho phép hút thuốc', 'Điều hòa nhiệt độ', 'Bát ăn cho vật nuôi', 'Phòng không hút thuốc', 'Chỗ ngủ cho vật nuôi', 'Phòng gia đình'], 'An ninh': ['Bình chữa cháy', 'Ổ khóa'], 'Ngôn ngữ được sử dụng': ['Tiếng Việt', 'Tiếng Anh']}}"
https://www.booking.com/hotel/vn/ta-dung-topview-homestay-gia-nghia2.vi.html,"{'best_facilities': ['WiFi miễn phí', 'Chỗ đỗ xe miễn phí', 'Phòng không hút thuốc', 'Phòng gia đình', 'Hồ bơi ngoài trời'], 'all_facilities': {'Phòng tắm': ['Phòng tắm riêng', 'Khăn tắm', 'Máy sấy tóc', 'Vòi sen', 'Nhà vệ sinh', 'Đồ vệ sinh cá nhân miễn phí'], 'Phòng ngủ': ['Tủ hoặc phòng để quần áo'], 'Ngoài trời': ['Sân vườn'], 'Nhà bếp': ['Ấm đun nước điện'], 'Internet': ['Wi-fi có ở toàn bộ khách sạn và miễn phí.'], 'Chỗ đậu xe': ['Có chỗ đỗ xe công cộng miễn phí tại chỗ (không cần đặt chỗ trước).'], 'Tổng quát': ['Phòng không hút thuốc', 'Điều hòa nhiệt độ', 'Cấm hút thuốc trong toàn bộ khuôn viên', 'Phòng gia đình'], 'Hồ bơi ngoài trờiPhụ phí': ['Mở cửa quanh năm', 'Dành cho mọi độ tuổi', 'Chỗ cạn'], 'Ngôn ngữ được sử dụng': ['Tiếng Việt']}}"
https://www.booking.com/hotel/vn/sai-gon-dak-nong.vi.html,"{'best_facilities': ['WiFi miễn phí', 'Chỗ đỗ xe miễn phí', 'Dịch vụ phòng', 'Phòng không hút thuốc', 'Phòng gia đình', 'Xe đưa đón sân bay'], 'all_facilities': {'Ngoài trời': ['Sân thượng / hiên', 'Sân hiên phơi nắng', 'Bàn ghế ngoài trời'], 'Vật nuôi': ['Vật nuôi được phép. Không tính thêm phí.'], 'Hoạt động': ['Karaoke - Phụ phí'], 'Đồ ăn & thức uống': ['Quán cà phê (trong khuôn viên)', 'Quầy bar (đồ ăn nhẹ)'], 'Internet': ['Wi-fi có ở các phòng khách sạn và miễn phí.'], 'Chỗ đậu xe': ['Bãi đậu xe tiếp cận người khuyết tật', 'Nhà để xe', 'Dịch vụ đỗ xe cho khách'], 'Dịch vụ lễ tân': ['Giữ hành lí', 'Nhận/trả phòng riêng', 'Lễ tân 24 giờ', 'Nhận/trả phòng cấp tốc', 'Máy ATM/rút tiền trong khuôn viên'], 'Dịch vụ lau dọn': ['Dọn phòng hàng ngày', 'Giặt ủi - Phụ phí', 'Bàn ủi li quần - Phụ phí', 'Dịch vụ là (ủi) - Phụ phí', 'Giặt khô - Phụ phí'], 'Dịch vụ cho doanh nhân': ['Trung tâm dịch vụ doanh nhân - Phụ phí', 'Tiện nghi tổ chức hội họp/tiệc - Phụ phí', 'Fax/photocopy'], 'An ninh': ['Báo động an ninh', 'Ổ khóa', 'Bình chữa cháy', 'Bảo vệ 24/7', 'Thiết bị báo cháy'], 'Tổng quát': ['Khu vực cho phép hút thuốc', 'Điều hòa nhiệt độ', 'Dịch vụ phòng', 'Cho thuê xe hơi', 'Phòng không hút thuốc', 'Xe đưa đón sân bay - Phụ phí', 'Khu vực xem TV/sảnh chung', 'Dịch vụ đưa đón - Phụ phí', 'Phòng cách âm', 'Phòng gia đình', 'Thang máy'], 'Ngôn ngữ được sử dụng': ['Tiếng Việt', 'Tiếng Anh']}}"
https://www.booking.com/hotel/vn/laca-homestay.vi.html,"{'best_facilities': ['WiFi miễn phí', 'Quầy bar', 'Chỗ đỗ xe miễn phí', 'Phòng gia đình'], 'all_facilities': {'Phòng tắm': ['Phòng tắm riêng'], 'Ngoài trời': ['Sân vườn', 'Sân thượng / hiên'], 'Vật nuôi': ['Vật nuôi được phép. Không tính thêm phí.'], 'Đồ ăn & thức uống': ['Quầy bar'], 'Internet': ['Wi-fi có ở toàn bộ khách sạn và miễn phí.'], 'Chỗ đậu xe': ['Có chỗ đỗ xe riêng miễn phí tại chỗ (không cần đặt chỗ trước).'], 'Tổng quát': ['Điều hòa nhiệt độ', 'Phòng gia đình'], 'Ngôn ngữ được sử dụng': ['Tiếng Việt']}}"
https://www.booking.com/hotel/vn/lys-homestay-gia-nghia-tinh-dak-nong.vi.html,"{'best_facilities': ['Phòng không hút thuốc', 'WiFi tốt miễn phí (32 Mbps)', 'Chỗ đỗ xe miễn phí', 'Phòng gia đình'], 'all_facilities': {'Phòng tắm': ['Phòng tắm riêng', 'Khăn tắm', 'Dép', 'Vòi sen', 'Nhà vệ sinh', 'Giấy vệ sinh', 'Đồ vệ sinh cá nhân miễn phí'], 'Phòng ngủ': ['Ra trải giường'], 'Tầm nhìn': ['Nhìn ra vườn', 'Tầm nhìn ra khung cảnh'], 'Ngoài trời': ['Sân vườn', 'Sân thượng / hiên', 'Bàn ghế ngoài trời', 'Sân trong'], 'Tiện ích trong phòng': ['Giá treo quần áo', 'Ổ điện gần giường'], 'Khu vực phòng khách': ['Bàn làm việc'], 'Truyền thông & Công nghệ': ['TV', 'TV màn hình phẳng', 'Truyền hình trả tiền'], 'Internet': ['WiFi tốt miễn phí 32 Mbps. Phù hợp để phát trực tiếp nội dung HD và gọi video. Tốc độ mạng đã được kiểm tra bởi host.'], 'Chỗ đậu xe': ['Có chỗ đỗ xe riêng miễn phí tại một điểm gần đó (không cần đặt chỗ trước).'], 'Dịch vụ': ['Dịch vụ là (ủi) - Phụ phí', 'Khu vực xem TV/sảnh chung'], 'Dịch vụ lễ tân': ['Có xuất hóa đơn'], 'Tổng quát': ['Khu vực cho phép hút thuốc', 'Quạt máy', 'Cấm hút thuốc trong toàn bộ khuôn viên', 'Phòng không hút thuốc', 'Phòng gia đình'], 'Ngôn ngữ được sử dụng': ['Tiếng Việt', 'Tiếng Anh']}}"
https://www.booking.com/hotel/vn/gia-huan-homestay-gia-nghia1.vi.html,"{'best_facilities': ['WiFi miễn phí', 'Chỗ đỗ xe miễn phí', 'Bữa sáng', 'Phòng gia đình'], 'all_facilities': {'Chỗ đậu xe': ['Có chỗ đỗ xe riêng miễn phí tại chỗ (không cần đặt chỗ trước).'], 'Internet': ['Wi-fi có ở toàn bộ khách sạn và miễn phí.'], 'Phòng tắm': ['Phòng tắm riêng'], 'Vật nuôi': ['Vật nuôi được phép. Không tính thêm phí.'], 'Ngoài trời': ['Sân hiên', 'Sân vườn'], 'Ngoài trời & Tầm nhìn': ['Tầm nhìn ra khung cảnh'], 'Các tiện nghi khác': ['Phòng gia đình'], 'Ngôn ngữ được sử dụng': ['Tiếng Việt', 'Tiếng Anh']}}"
